GeoFips,GeoName,2022
19163,"Scott, IA",11652699
19165,"Shelby, IA",965062
19167,"Sioux, IA",3256855
19169,"Story, IA",6803818
19171,"Tama, IA",875613
19173,"Taylor, IA",384588
19175,"Union, IA",1012856
19177,"Van Buren, IA",292437
19179,"Wapello, IA",2056173
19181,"Warren, IA",1649923
19183,"Washington, IA",1622488
19185,"Wayne, IA",309137
19187,"Webster, IA",2644271
19189,"Winnebago, IA",644607
19191,"Winneshiek, IA",1248875
19193,"Woodbury, IA",6300491
19195,"Worth, IA",464435
19197,"Wright, IA",1081262
20001,"Allen, KS",667753
20003,"Anderson, KS",398311
20005,"Atchison, KS",749888
20007,"Barber, KS",255823
20009,"Barton, KS",1459703
20011,"Bourbon, KS",741278
20013,"Brown, KS",688806
20015,"Butler, KS",3482341
20017,"Chase, KS",156042
20019,"Chautauqua, KS",81678
20021,"Cherokee, KS",1111127
20023,"Cheyenne, KS",172438
20025,"Clark, KS",274005
20027,"Clay, KS",291131
20029,"Cloud, KS",477099
20031,"Coffey, KS",868953
20033,"Comanche, KS",91926
20035,"Cowley, KS",1532028
20037,"Crawford, KS",2052613
20039,"Decatur, KS",271244
20041,"Dickinson, KS",759194
20043,"Doniphan, KS",283147
20045,"Douglas, KS",6176139
20047,"Edwards, KS",210081
20049,"Elk, KS",111964
20051,"Ellis, KS",2107135
20053,"Ellsworth, KS",311202
20055,"Finney, KS",2843169
20057,"Ford, KS",2864494
20059,"Franklin, KS",1038105
20061,"Geary, KS",3372092
20063,"Gove, KS",229581
20065,"Graham, KS",164913
20067,"Grant, KS",522319
20069,"Gray, KS",865360
20071,"Greeley, KS",281513
20073,"Greenwood, KS",180498
20075,"Hamilton, KS",226673
20077,"Harper, KS",328766
20079,"Harvey, KS",1575214
20081,"Haskell, KS",321294
20083,"Hodgeman, KS",140718
20085,"Jackson, KS",479730
20087,"Jefferson, KS",472188
20089,"Jewell, KS",91399
20091,"Johnson, KS",61538322
20093,"Kearny, KS",296761
20095,"Kingman, KS",368068
20097,"Kiowa, KS",126064
20099,"Labette, KS",1015568
20101,"Lane, KS",161828
20103,"Leavenworth, KS",3467712
20105,"Lincoln, KS",143136
20107,"Linn, KS",603435
20109,"Logan, KS",193559
20111,"Lyon, KS",1742490
20113,"McPherson, KS",2399222
20115,"Marion, KS",409640
20117,"Marshall, KS",760948
20119,"Meade, KS",348989
20121,"Miami, KS",1263814
20123,"Mitchell, KS",581726
20125,"Montgomery, KS",2722669
20127,"Morris, KS",225293
20129,"Morton, KS",125606
20131,"Nemaha, KS",697197
20133,"Neosho, KS",686089
20135,"Ness, KS",207429
20137,"Norton, KS",371345
20139,"Osage, KS",339138
20141,"Osborne, KS",189369
20143,"Ottawa, KS",139414
20145,"Pawnee, KS",266872
20147,"Phillips, KS",522042
20149,"Pottawatomie, KS",1646189
20151,"Pratt, KS",694285
20153,"Rawlins, KS",262587
20155,"Reno, KS",3129805
20157,"Republic, KS",192037
20159,"Rice, KS",724799
20161,"Riley, KS",3438458
20163,"Rooks, KS",255101
20165,"Rush, KS",165321
20167,"Russell, KS",346393
20169,"Saline, KS",3544137
20171,"Scott, KS",428801
20173,"Sedgwick, KS",38031616
20175,"Seward, KS",1522764
20177,"Shawnee, KS",12921385
20179,"Sheridan, KS",137246
20181,"Sherman, KS",427826
20183,"Smith, KS",176391
20185,"Stafford, KS",172860
20187,"Stanton, KS",299431
20189,"Stevens, KS",397331
20191,"Sumner, KS",845988
20193,"Thomas, KS",771838
20195,"Trego, KS",190693
20197,"Wabaunsee, KS",175219
20199,"Wallace, KS",123032
20201,"Washington, KS",240637
20203,"Wichita, KS",297449
20205,"Wilson, KS",379012
20207,"Woodson, KS",98584
20209,"Wyandotte, KS",13594085
21001,"Adair, KY",480361
21003,"Allen, KY",576718
21005,"Anderson, KY",690219
21007,"Ballard, KY",307121
21009,"Barren, KY",1659361
21011,"Bath, KY",222185
21013,"Bell, KY",887569
21015,"Boone, KY",15528806
21017,"Bourbon, KY",1161161
21019,"Boyd, KY",3848007
21021,"Boyle, KY",1495207
21023,"Bracken, KY",200234
21025,"Breathitt, KY",254184
21027,"Breckinridge, KY",489573
21029,"Bullitt, KY",3410102
21031,"Butler, KY",373099
21033,"Caldwell, KY",494493
21035,"Calloway, KY",1711464
21037,"Campbell, KY",4258564
21039,"Carlisle, KY",237124
21041,"Carroll, KY",2554994
21043,"Carter, KY",592713
21045,"Casey, KY",415376
21047,"Christian, KY",6890218
21049,"Clark, KY",1849439
21051,"Clay, KY",415647
21053,"Clinton, KY",404348
21055,"Crittenden, KY",218123
21057,"Cumberland, KY",194771
21059,"Daviess, KY",5413280
21061,"Edmonson, KY",228361
21063,"Elliott, KY",94988
21065,"Estill, KY",255083
21067,"Fayette, KY",24997706
21069,"Fleming, KY",390950
21071,"Floyd, KY",1338536
21073,"Franklin, KY",3815914
21075,"Fulton, KY",262640
21077,"Gallatin, KY",429770
21079,"Garrard, KY",313365
21081,"Grant, KY",656471
21083,"Graves, KY",1657080
21085,"Grayson, KY",894703
21087,"Green, KY",198792
21089,"Greenup, KY",972904
21091,"Hancock, KY",967258
21093,"Hardin, KY",6463413
21095,"Harlan, KY",678688
21097,"Harrison, KY",616441
21099,"Hart, KY",696107
21101,"Henderson, KY",2347777
21103,"Henry, KY",389395
21105,"Hickman, KY",270647
21107,"Hopkins, KY",2347427
21109,"Jackson, KY",194082
21111,"Jefferson, KY",69059771
21113,"Jessamine, KY",2567045
21115,"Johnson, KY",523357
21117,"Kenton, KY",11105186
21119,"Knott, KY",235741
21121,"Knox, KY",728390
21123,"Larue, KY",262746
21125,"Laurel, KY",2619832
21127,"Lawrence, KY",422481
21129,"Lee, KY",148473
21131,"Leslie, KY",173998
21133,"Letcher, KY",475825
21135,"Lewis, KY",229477
21137,"Lincoln, KY",498636
21139,"Livingston, KY",404737
21141,"Logan, KY",1306209
21143,"Lyon, KY",273978
21145,"McCracken, KY",5943346
21147,"McCreary, KY",300498
21149,"McLean, KY",361810
21151,"Madison, KY",3617556
21153,"Magoffin, KY",176652
21155,"Marion, KY",1067423
21157,"Marshall, KY",2075299
21159,"Martin, KY",231592
21161,"Mason, KY",1466384
21163,"Meade, KY",773706
21165,"Menifee, KY",102942
21167,"Mercer, KY",995597
21169,"Metcalfe, KY",215200
21171,"Monroe, KY",430286
21173,"Montgomery, KY",1228875
21175,"Morgan, KY",298893
21177,"Muhlenberg, KY",1458149
21179,"Nelson, KY",2006904
21181,"Nicholas, KY",105879
21183,"Ohio, KY",998962
21185,"Oldham, KY",2311938
21187,"Owen, KY",212597
21189,"Owsley, KY",58711
21191,"Pendleton, KY",361596
21193,"Perry, KY",1154404
21195,"Pike, KY",2369291
21197,"Powell, KY",283649
21199,"Pulaski, KY",2648954
21201,"Robertson, KY",33534
21203,"Rockcastle, KY",391844
21205,"Rowan, KY",889778
21207,"Russell, KY",838590
21209,"Scott, KY",3630083
21211,"Shelby, KY",1958276
21213,"Simpson, KY",1139266
21215,"Spencer, KY",371500
21217,"Taylor, KY",986187
21219,"Todd, KY",528092
21221,"Trigg, KY",330523
21223,"Trimble, KY",851915
21225,"Union, KY",1080417
21227,"Warren, KY",8616084
21229,"Washington, KY",362774
21231,"Wayne, KY",544036
21233,"Webster, KY",523664
21235,"Whitley, KY",1297679
21237,"Wolfe, KY",136231
21239,"Woodford, KY",1464786
22001,"Acadia, LA",1832352
22003,"Allen, LA",898617
22005,"Ascension, LA",10845982
22007,"Assumption, LA",554955
22009,"Avoyelles, LA",1023814
22011,"Beauregard, LA",1402199
22013,"Bienville, LA",1002591
22015,"Bossier, LA",6888547
22017,"Caddo, LA",16769170
22019,"Calcasieu, LA",17537785
22021,"Caldwell, LA",224647
22023,"Cameron, LA",1035889
22025,"Catahoula, LA",203279
22027,"Claiborne, LA",494925
22029,"Concordia, LA",692671
22031,"De Soto, LA",3704915
22033,"East Baton Rouge, LA",39377444
22035,"East Carroll, LA",176002
22037,"East Feliciana, LA",574186
22039,"Evangeline, LA",1049823
22041,"Franklin, LA",543429
22043,"Grant, LA",560659
22045,"Iberia, LA",3162416
22047,"Iberville, LA",2771993
22049,"Jackson, LA",592597
22051,"Jefferson, LA",28683297
22053,"Jefferson Davis, LA",949631
22055,"Lafayette, LA",16701683
22057,"Lafourche, LA",4801086
22059,"LaSalle, LA",541893
22061,"Lincoln, LA",2562042
22063,"Livingston, LA",3832788
22065,"Madison, LA",449427
22067,"Morehouse, LA",664826
22069,"Natchitoches, LA",2072662
22071,"Orleans, LA",27332844
22073,"Ouachita, LA",8338029
22075,"Plaquemines, LA",3389951
22077,"Pointe Coupee, LA",1000739
22079,"Rapides, LA",6899296
22081,"Red River, LA",1225526
22083,"Richland, LA",804559
22085,"Sabine, LA",1545043
22087,"St. Bernard, LA",1650552
22089,"St. Charles, LA",10781244
22091,"St. Helena, LA",231490
22093,"St. James, LA",2961953
22095,"St. John the Baptist, LA",3821110
22097,"St. Landry, LA",2937826
22099,"St. Martin, LA",1638976
22101,"St. Mary, LA",3147683
22103,"St. Tammany, LA",15409734
22105,"Tangipahoa, LA",5446545
22107,"Tensas, LA",139883
22109,"Terrebonne, LA",6011329
22111,"Union, LA",647244
22113,"Vermilion, LA",1660275
22115,"Vernon, LA",2404838
22117,"Washington, LA",1285379
22119,"Webster, LA",1383263
22121,"West Baton Rouge, LA",2538942
22123,"West Carroll, LA",213323
22125,"West Feliciana, LA",1222894
22127,"Winn, LA",701170
23001,"Androscoggin, ME",6001437
23003,"Aroostook, ME",3292926
23005,"Cumberland, ME",29851907
23007,"Franklin, ME",1322914
23009,"Hancock, ME",3199159
23011,"Kennebec, ME",7437145
23013,"Knox, ME",2383274
23015,"Lincoln, ME",1592747
23017,"Oxford, ME",2201171
23019,"Penobscot, ME",8551429
23021,"Piscataquis, ME",757161
23023,"Sagadahoc, ME",2661423
23025,"Somerset, ME",2158409
23027,"Waldo, ME",1852854
23029,"Washington, ME",1286275
23031,"York, ME",11250941
24001,"Allegany, MD",3247276
24003,"Anne Arundel, MD",60043071
24005,"Baltimore, MD",63892946
24009,"Calvert, MD",5274113
24011,"Caroline, MD",1560494
24013,"Carroll, MD",7517143
24015,"Cecil, MD",6181690
24017,"Charles, MD",7155479
24019,"Dorchester, MD",1658085
24021,"Frederick, MD",17123433
24023,"Garrett, MD",1543949
24025,"Harford, MD",15733241
24027,"Howard, MD",32403984
24029,"Kent, MD",1109860
24031,"Montgomery, MD",106777850
24033,"Prince George's, MD",55894241
24035,"Queen Anne's, MD",2429568
24037,"St. Mary's, MD",8848546
24039,"Somerset, MD",1208444
24041,"Talbot, MD",2393313
24043,"Washington, MD",8707472
24045,"Wicomico, MD",6402803
24047,"Worcester, MD",3626163
24510,"Baltimore (Independent City), MD",59379532
25001,"Barnstable, MA",16351415
25003,"Berkshire, MA",8154631
25005,"Bristol, MA",32799404
25007,"Dukes, MA",1732996
25009,"Essex, MA",54408517
25011,"Franklin, MA",3370564
25013,"Hampden, MA",27564818
25015,"Hampshire, MA",9175111
25017,"Middlesex, MA",210899916
25019,"Nantucket, MA",1663475
25021,"Norfolk, MA",66371709
25023,"Plymouth, MA",31683530
25025,"Suffolk, MA",172788502
25027,"Worcester, MA",54496019
26001,"Alcona, MI",280942
26003,"Alger, MI",304246
26005,"Allegan, MI",6056634
26007,"Alpena, MI",1373257
26009,"Antrim, MI",779753
26011,"Arenac, MI",542832
26013,"Baraga, MI",345281
26015,"Barry, MI",1874727
26017,"Bay, MI",4591500
26019,"Benzie, MI",649538
26021,"Berrien, MI",9029909
26023,"Branch, MI",1725113
26025,"Calhoun, MI",7727860
26027,"Cass, MI",1543233
26029,"Charlevoix, MI",1568959
26031,"Cheboygan, MI",792917
26033,"Chippewa, MI",1416510
26035,"Clare, MI",1310274
26037,"Clinton, MI",2856494
26039,"Crawford, MI",568304
26041,"Delta, MI",1453892
26043,"Dickinson, MI",1671384
26045,"Eaton, MI",6506294
26047,"Emmet, MI",2251773
26049,"Genesee, MI",17635437
26051,"Gladwin, MI",572290
26053,"Gogebic, MI",584845
26055,"Grand Traverse, MI",6453519
26057,"Gratiot, MI",1866530
26059,"Hillsdale, MI",2030620
26061,"Houghton, MI",1404271
26063,"Huron, MI",1912087
26065,"Ingham, MI",21213836
26067,"Ionia, MI",2010395
26069,"Iosco, MI",1146451
26071,"Iron, MI",392852
26073,"Isabella, MI",3052657
26075,"Jackson, MI",7989981
26077,"Kalamazoo, MI",18785711
26079,"Kalkaska, MI",707082
26081,"Kent, MI",53616177
26083,"Keweenaw, MI",68401
26085,"Lake, MI",258664
26087,"Lapeer, MI",2682781
26089,"Leelanau, MI",984758
26091,"Lenawee, MI",3837365
26093,"Livingston, MI",8990827
26095,"Luce, MI",188839
26097,"Mackinac, MI",600980
26099,"Macomb, MI",46794637
26101,"Manistee, MI",1024200
26103,"Marquette, MI",3381189
26105,"Mason, MI",1226675
26107,"Mecosta, MI",1456108
26109,"Menominee, MI",858372
26111,"Midland, MI",7046843
26113,"Missaukee, MI",583923
26115,"Monroe, MI",7118880
26117,"Montcalm, MI",1960360
26119,"Montmorency, MI",297986
26121,"Muskegon, MI",7408317
26123,"Newaygo, MI",1631718
26125,"Oakland, MI",127284794
26127,"Oceana, MI",735285
26129,"Ogemaw, MI",692908
26131,"Ontonagon, MI",162351
26133,"Osceola, MI",921072
26135,"Oscoda, MI",263060
26137,"Otsego, MI",1315172
26139,"Ottawa, MI",19709562
26141,"Presque Isle, MI",450680
26143,"Roscommon, MI",722602
26145,"Saginaw, MI",10090940
26147,"St. Clair, MI",6801983
26149,"St. Joseph, MI",2521563
26151,"Sanilac, MI",1554430
26153,"Schoolcraft, MI",312331
26155,"Shiawassee, MI",2056485
26157,"Tuscola, MI",1644071
26159,"Van Buren, MI",3340545
26161,"Washtenaw, MI",30556485
26163,"Wayne, MI",112856578
26165,"Wexford, MI",1571631
27001,"Aitkin, MN",609048
27003,"Anoka, MN",18420960
27005,"Becker, MN",1795267
27007,"Beltrami, MN",2234593
27009,"Benton, MN",2209540
27011,"Big Stone, MN",326831
27013,"Blue Earth, MN",4934359
27015,"Brown, MN",1746852
27017,"Carlton, MN",1665268
27019,"Carver, MN",6726856
27021,"Cass, MN",1284928
27023,"Chippewa, MN",745526
27025,"Chisago, MN",1968285
27027,"Clay, MN",2649490
27029,"Clearwater, MN",360729
27031,"Cook, MN",306484
27033,"Cottonwood, MN",908293
27035,"Crow Wing, MN",3410317
27037,"Dakota, MN",31729539
27039,"Dodge, MN",1012402
27041,"Douglas, MN",2533065
27043,"Faribault, MN",723697
27045,"Fillmore, MN",850568
27047,"Freeborn, MN",1665061
27049,"Goodhue, MN",3698183
27051,"Grant, MN",405848
27053,"Hennepin, MN",171684705
27055,"Houston, MN",713497
27057,"Hubbard, MN",959299
27059,"Isanti, MN",1336181
27061,"Itasca, MN",2599407
27063,"Jackson, MN",823639
27065,"Kanabec, MN",505544
27067,"Kandiyohi, MN",2751211
27069,"Kittson, MN",364075
27071,"Koochiching, MN",569211
27073,"Lac qui Parle, MN",449857
27075,"Lake, MN",557115
27077,"Lake of the Woods, MN",239039
27079,"Le Sueur, MN",1141225
27081,"Lincoln, MN",580214
27083,"Lyon, MN",1908626
27085,"McLeod, MN",2052084
27087,"Mahnomen, MN",246124
27089,"Marshall, MN",622269
27091,"Martin, MN",1359538
27093,"Meeker, MN",1289449
27095,"Mille Lacs, MN",977850
27097,"Morrison, MN",1370436
27099,"Mower, MN",2359673
27101,"Murray, MN",608767
27103,"Nicollet, MN",1896196
27105,"Nobles, MN",1576983
27107,"Norman, MN",348809
27109,"Olmsted, MN",13666656
27111,"Otter Tail, MN",2949630
27113,"Pennington, MN",2522199
27115,"Pine, MN",878659
27117,"Pipestone, MN",835140
27119,"Polk, MN",1753112
27121,"Pope, MN",737546
27123,"Ramsey, MN",49206361
27125,"Red Lake, MN",267007
27127,"Redwood, MN",1275903
27129,"Renville, MN",1048660
27131,"Rice, MN",3392205
27133,"Rock, MN",783139
27135,"Roseau, MN",1584327
27137,"St. Louis, MN",12326673
27139,"Scott, MN",8824932
27141,"Sherburne, MN",4388666
27143,"Sibley, MN",592644
27145,"Stearns, MN",10733464
27147,"Steele, MN",2540323
27149,"Stevens, MN",816322
27151,"Swift, MN",756146
27153,"Todd, MN",943091
27155,"Traverse, MN",335520
27157,"Wabasha, MN",970466
27159,"Wadena, MN",617548
27161,"Waseca, MN",947909
27163,"Washington, MN",14614578
27165,"Watonwan, MN",593512
27167,"Wilkin, MN",442505
27169,"Winona, MN",2800029
27171,"Wright, MN",6394358
27173,"Yellow Medicine, MN",680167
28001,"Adams, MS",1131073
28003,"Alcorn, MS",1551701
28005,"Amite, MS",340167
28007,"Attala, MS",708256
28009,"Benton, MS",391995
28011,"Bolivar, MS",1204661
28013,"Calhoun, MS",364878
28015,"Carroll, MS",127124
28017,"Chickasaw, MS",568567
28019,"Choctaw, MS",979022
28021,"Claiborne, MS",862552
28023,"Clarke, MS",329468
28025,"Clay, MS",668543
28027,"Coahoma, MS",802345
28029,"Copiah, MS",837551
28031,"Covington, MS",849212
28033,"DeSoto, MS",8276400
28035,"Forrest, MS",4340639
28037,"Franklin, MS",232479
28039,"George, MS",557046
28041,"Greene, MS",188415
28043,"Grenada, MS",1119992
28045,"Hancock, MS",1940659
28047,"Harrison, MS",11469588
28049,"Hinds, MS",14393648
28051,"Holmes, MS",331262
28053,"Humphreys, MS",211952
28055,"Issaquena, MS",30007
28057,"Itawamba, MS",666804
28059,"Jackson, MS",9600621
28061,"Jasper, MS",610331
28063,"Jefferson, MS",114543
28065,"Jefferson Davis, MS",198017
28067,"Jones, MS",3290242
28069,"Kemper, MS",407811
28071,"Lafayette, MS",2685470
28073,"Lamar, MS",2318766
28075,"Lauderdale, MS",4212538
28077,"Lawrence, MS",431894
28079,"Leake, MS",777375
28081,"Lee, MS",5875639
28083,"Leflore, MS",1414535
28085,"Lincoln, MS",1453657
28087,"Lowndes, MS",3567349
28089,"Madison, MS",8092844
28091,"Marion, MS",1005789
28093,"Marshall, MS",974819
28095,"Monroe, MS",1144142
28097,"Montgomery, MS",237131
28099,"Neshoba, MS",1370221
28101,"Newton, MS",621051
28103,"Noxubee, MS",313208
28105,"Oktibbeha, MS",2184523
28107,"Panola, MS",1308236
28109,"Pearl River, MS",1273035
28111,"Perry, MS",392057
28113,"Pike, MS",1365205
28115,"Pontotoc, MS",1159995
28117,"Prentiss, MS",715205
28119,"Quitman, MS",111227
28121,"Rankin, MS",8763027
28123,"Scott, MS",1278505
28125,"Sharkey, MS",100674
28127,"Simpson, MS",773933
28129,"Smith, MS",581779
28131,"Stone, MS",500273
28133,"Sunflower, MS",786121
28135,"Tallahatchie, MS",334814
28137,"Tate, MS",617420
28139,"Tippah, MS",812581
28141,"Tishomingo, MS",688983
28143,"Tunica, MS",640308
28145,"Union, MS",1253364
28147,"Walthall, MS",346297
28149,"Warren, MS",3041221
28151,"Washington, MS",1633903
28153,"Wayne, MS",874426
28155,"Webster, MS",237506
28157,"Wilkinson, MS",185618
28159,"Winston, MS",630677
28161,"Yalobusha, MS",340391
28163,"Yazoo, MS",851094
29001,"Adair, MO",961731
29003,"Andrew, MO",390245
29005,"Atchison, MO",532491
29007,"Audrain, MO",1060309
29009,"Barry, MO",1976827
29011,"Barton, MO",519022
29013,"Bates, MO",549738
29015,"Benton, MO",524467
29017,"Bollinger, MO",233302
29019,"Boone, MO",11639514
29021,"Buchanan, MO",5796156
29023,"Butler, MO",1814042
29025,"Caldwell, MO",277190
29027,"Callaway, MO",2219898
29029,"Camden, MO",1959869
29031,"Cape Girardeau, MO",4875982
29033,"Carroll, MO",443064
29035,"Carter, MO",149839
29037,"Cass, MO",3602127
29039,"Cedar, MO",365190
29041,"Chariton, MO",350923
29043,"Christian, MO",2333112
29045,"Clark, MO",201239
29047,"Clay, MO",15743859
29049,"Clinton, MO",490449
29051,"Cole, MO",6386868
29053,"Cooper, MO",590306
29055,"Crawford, MO",809115
29057,"Dade, MO",244385
29059,"Dallas, MO",336520
29061,"Daviess, MO",180512
29063,"DeKalb, MO",403614
29065,"Dent, MO",419761
29067,"Douglas, MO",261603
29069,"Dunklin, MO",960661
29071,"Franklin, MO",5883580
29073,"Gasconade, MO",538120
29075,"Gentry, MO",235104
29077,"Greene, MO",21921864
29079,"Grundy, MO",347126
29081,"Harrison, MO",301769
29083,"Henry, MO",920093
29085,"Hickory, MO",185981
29087,"Holt, MO",263779
29089,"Howard, MO",284003
29091,"Howell, MO",1526220
29093,"Iron, MO",450372
29095,"Jackson, MO",57626438
29097,"Jasper, MO",6684713
29099,"Jefferson, MO",6376349
29101,"Johnson, MO",2272554
29103,"Knox, MO",144432
29105,"Laclede, MO",1667104
29107,"Lafayette, MO",1064013
29109,"Lawrence, MO",1203433
29111,"Lewis, MO",287634
29113,"Lincoln, MO",1549310
29115,"Linn, MO",474855
29117,"Livingston, MO",701163
29119,"McDonald, MO",997322
29121,"Macon, MO",701803
29123,"Madison, MO",324554
29125,"Maries, MO",210227
29127,"Marion, MO",1463718
29129,"Mercer, MO",103549
29131,"Miller, MO",844001
29133,"Mississippi, MO",464083
29135,"Moniteau, MO",579397
29137,"Monroe, MO",235280
29139,"Montgomery, MO",440780
29141,"Morgan, MO",734967
29143,"New Madrid, MO",1453169
29145,"Newton, MO",2722027
29147,"Nodaway, MO",898510
29149,"Oregon, MO",239023
29151,"Osage, MO",511412
29153,"Ozark, MO",173299
29155,"Pemiscot, MO",550295
29157,"Perry, MO",1190880
29159,"Pettis, MO",2196197
29161,"Phelps, MO",1865799
29163,"Pike, MO",636717
29165,"Platte, MO",9086300
29167,"Polk, MO",1021464
29169,"Pulaski, MO",2534407
29171,"Putnam, MO",124767
29173,"Ralls, MO",723116
29175,"Randolph, MO",1605589
29177,"Ray, MO",593955
29179,"Reynolds, MO",267908
29181,"Ripley, MO",264030
29183,"St. Charles, MO",22506736
29185,"St. Clair, MO",205184
29186,"Ste. Genevieve, MO",816264
29187,"St. Francois, MO",2110861
29189,"St. Louis, MO",102652980
29195,"Saline, MO",1163452
29197,"Schuyler, MO",144375
29199,"Scotland, MO",184968
29201,"Scott, MO",2037472
29203,"Shannon, MO",166957
29205,"Shelby, MO",215623
29207,"Stoddard, MO",1414815
29209,"Stone, MO",929958
29211,"Sullivan, MO",425687
29213,"Taney, MO",3244392
29215,"Texas, MO",624281
29217,"Vernon, MO",1020710
29219,"Warren, MO",1032415
29221,"Washington, MO",492906
29223,"Wayne, MO",252164
29225,"Webster, MO",1074356
29227,"Worth, MO",48714
29229,"Wright, MO",517011
29510,"St. Louis (Independent City), MO",35335158
30001,"Beaverhead, MT",541394
30003,"Big Horn, MT",1094935
30005,"Blaine, MT",239129
30007,"Broadwater, MT",239604
30009,"Carbon, MT",487977
30011,"Carter, MT",40419
30013,"Cascade, MT",4781280
30015,"Chouteau, MT",421607
30017,"Custer, MT",596402
30019,"Daniels, MT",129201
30021,"Dawson, MT",498301
30023,"Deer Lodge, MT",362181
30025,"Fallon, MT",240545
30027,"Fergus, MT",607173
30029,"Flathead, MT",5919331
30031,"Gallatin, MT",9485202
30033,"Garfield, MT",52715
30035,"Glacier, MT",559248
30037,"Golden Valley, MT",29997
30039,"Granite, MT",132874
30041,"Hill, MT",972592
30043,"Jefferson, MT",312742
30045,"Judith Basin, MT",120678
30047,"Lake, MT",1150138
30049,"Lewis and Clark, MT",4599518
30051,"Liberty, MT",345813
30053,"Lincoln, MT",735767
30055,"McCone, MT",114230
30057,"Madison, MT",702533
30059,"Meagher, MT",71894
30061,"Mineral, MT",143077
30063,"Missoula, MT",7710069
30065,"Musselshell, MT",439985
30067,"Park, MT",842836
30069,"Petroleum, MT",15374
30071,"Phillips, MT",176734
30073,"Pondera, MT",334200
30075,"Powder River, MT",239778
30077,"Powell, MT",267278
30079,"Prairie, MT",45751
30081,"Ravalli, MT",1592093
30083,"Richland, MT",1102223
30085,"Roosevelt, MT",534586
30087,"Rosebud, MT",941125
30089,"Sanders, MT",486058
30091,"Sheridan, MT",202084
30093,"Silver Bow, MT",1904774
30095,"Stillwater, MT",831998
30097,"Sweet Grass, MT",316581
30099,"Teton, MT",330015
30101,"Toole, MT",472135
30103,"Treasure, MT",69486
30105,"Valley, MT",440290
30107,"Wheatland, MT",108139
30109,"Wibaux, MT",52004
30111,"Yellowstone, MT",11887780
31001,"Adams, NE",2509771
31003,"Antelope, NE",717968
31005,"Arthur, NE",16084
31007,"Banner, NE",50534
31009,"Blaine, NE",27492
31011,"Boone, NE",505415
31013,"Box Butte, NE",691799
31015,"Boyd, NE",170012
31017,"Brown, NE",237810
31019,"Buffalo, NE",4066964
31021,"Burt, NE",397602
31023,"Butler, NE",452517
31025,"Cass, NE",1045904
31027,"Cedar, NE",592908
31029,"Chase, NE",467467
31031,"Cherry, NE",324164
31033,"Cheyenne, NE",678298
31035,"Clay, NE",398117
31037,"Colfax, NE",964494
31039,"Cuming, NE",1020186
31041,"Custer, NE",816586
31043,"Dakota, NE",2152583
31045,"Dawes, NE",330222
31047,"Dawson, NE",2028263
31049,"Deuel, NE",118177
31051,"Dixon, NE",421799
31053,"Dodge, NE",2847979
31055,"Douglas, NE",62849131
31057,"Dundy, NE",236801
31059,"Fillmore, NE",521938
31061,"Franklin, NE",123087
31063,"Frontier, NE",148980
31065,"Furnas, NE",346587
31067,"Gage, NE",1289035
31069,"Garden, NE",92773
31071,"Garfield, NE",88337
31073,"Gosper, NE",117435
31075,"Grant, NE",27413
31077,"Greeley, NE",139233
31079,"Hall, NE",4629424
31081,"Hamilton, NE",885709
31083,"Harlan, NE",233273
31085,"Hayes, NE",121684
31087,"Hitchcock, NE",212056
31089,"Holt, NE",829372
31091,"Hooker, NE",32712
31093,"Howard, NE",281176
31095,"Jefferson, NE",576404
31097,"Johnson, NE",235918
31099,"Kearney, NE",441810
31101,"Keith, NE",520814
31103,"Keya Paha, NE",44334
31105,"Kimball, NE",223195
31107,"Knox, NE",736895
31109,"Lancaster, NE",24522270
31111,"Lincoln, NE",2954070
31113,"Logan, NE",33990
31115,"Loup, NE",37361
31117,"McPherson, NE",23342
31119,"Madison, NE",2981311
31121,"Merrick, NE",476517
31123,"Morrill, NE",426026
31125,"Nance, NE",158087
31127,"Nemaha, NE",874314
31129,"Nuckolls, NE",330813
31131,"Otoe, NE",1666186
31133,"Pawnee, NE",149066
31135,"Perkins, NE",460829
31137,"Phelps, NE",960143
31139,"Pierce, NE",508494
31141,"Platte, NE",3245307
31143,"Polk, NE",388115
31145,"Red Willow, NE",700153
31147,"Richardson, NE",491608
31149,"Rock, NE",100954
31151,"Saline, NE",1140213
31153,"Sarpy, NE",11761110
31155,"Saunders, NE",981171
31157,"Scotts Bluff, NE",2104601
31159,"Seward, NE",936460
31161,"Sheridan, NE",395737
31163,"Sherman, NE",153302
31165,"Sioux, NE",88543
31167,"Stanton, NE",445478
31169,"Thayer, NE",475894
31171,"Thomas, NE",39470
31173,"Thurston, NE",555191
31175,"Valley, NE",362075
31177,"Washington, NE",1688925
31179,"Wayne, NE",749500
31181,"Webster, NE",359333
31183,"Wheeler, NE",99494
31185,"York, NE",1071839
32001,"Churchill, NV",1422197
32003,"Clark, NV",160727901
32005,"Douglas, NV",3237013
32007,"Elko, NV",3240213
32009,"Esmeralda, NV",43994
32011,"Eureka, NV",1539368
32013,"Humboldt, NV",1528535
32015,"Lander, NV",992131
32017,"Lincoln, NV",185225
32019,"Lyon, NV",2048515
32021,"Mineral, NV",259316
32023,"Nye, NV",2126421
32027,"Pershing, NV",399912
32029,"Storey, NV",2815508
32031,"Washoe, NV",37279456
32033,"White Pine, NV",807560
32510,"Carson City (Independent City), NV",4285306
33001,"Belknap, NH",3407511
